name,star,review,response,review 
REISER MAGALI,5 stars,,1,"Accueil très professionnel par le Dr. Reiser et son assistante, très attentionnées.
J'ai une petite peur quand je m'installe sur le fauteuil du dentiste, les soins se sont toujours passés dans de très bonnes conditions et sans douleur, avec anesthésie si nécessaire.
De bon conseil pour les choix de traitement de mes dents, avec des précisions sur la technique et les matériaux mis en œuvre.
Je suis très satisfait des prestations, et recommande vivement ce cabinet."
REISER MAGALI,1 star,,1,J'ai eu 1 mal de dents. Elle a pris 4 radiographies d'autres dents. Et percé celui à côté de la mauvaise dent! Ne sait-elle pas lire les images ? Et le temps de l'entretien avant le traitement a été consacré plus que pour le traitement de la dent. Je ne la visiterai plus jamais!
REISER MAGALI,5 stars,,1,Je ne compte plus le nombre de dentiste que j’ai pu voir. Aucun ne m’a apporté satisfaction et apaisement comme le Dr Reiser et son assistante. Ma phobie du dentiste a eu raison de ma dentition et grâce au Dr Reiser j’ai pu continuer mes soins sans que ma peur ne prenne le dessus. Très patiente et à l’écoute du patient. Elle ne laisse rien au hasard et m’a même envoyé chez un confrère parodontiste pour être au top niveau dentition! Je recommande a 200% surtout pour les peureux comme moi.
REISER MAGALI,5 stars,,1,Aller chez la dentiste n'est jamais vraiment une partie de plaisir mais le moment devient bien plus supportable et rapide entre les mains du Dr REISER ! Merci 👌 …
REISER MAGALI,1 star,,1,"Le rendez vous a duré littéralement 4 minutes pour un détartrage et un contrôle, je n'ai jamais eu de rendez-vous chez le dentiste aussi expéditif ! La dentiste était très peu appliquée pour le détartrage, aucun examen en profondeur, pas très à l'écoute. Je ne recommande pas."
REISER MAGALI,5 stars,,0,"Ma meilleure expérience chez un dentiste !
Professionnelle, à l'écoute du patient, disponible et ponctuelle.
Je recommande vivement."
REISER MAGALI,5 stars,,0,Très professionnelle et appliquée. Un dentiste que j'ai recommandé à toute ma famille :)
REISER MAGALI,5 stars,,0,"La meilleure c elle,très compréhensive a l'écoute et très douce lors du travail.javais la phobie du dentiste et grâce à elle j'ai retrouvé le sourire.je recommande sans hésiter."
REISER MAGALI,5 stars,,0,"Cabinet accueillant, propre
Le Docteur Reiser est de très bon conseil et les résultats sont présents.
Je recommande fortement !"
REISER MAGALI,5 stars,,0,"Super dentiste, accueillant, très professionnel. Je vous la recommande sans hésitation."
REISER MAGALI,5 stars,,0,"Je recommande ce dentiste appliquée et professionnelle, avec qui la prise de RDV est de plus rapide."
REISER MAGALI,5 stars,,0,"Prise de rendez vous rapide, soin de bonne qualité.
DR REISER Magali est patiente et bienveillante. Je la recommande"
REISER MAGALI,5 stars,,0,Excellents soins. Cabinet propre. Et surtout super docteur !
REISER MAGALI,5 stars,,0,Le top du top du dentiste .....
REISER MAGALI,5 stars,,0,
REISER MAGALI,5 stars,,0,
REISER MAGALI,5 stars,,0,
REISER MAGALI,5 stars,,0,
MISCHLER ALEXIA,5 stars,,0,"Dr Mischler et son assistante sont vraiment très gentilles et accueillantes. 1er rdv en urgence pour le jour même, elle m'a très bien expliqué d'où venait la douleur et quelle solution y apporter. Je continuerai mon suivi dentaire chez elle."
MISCHLER ALEXIA,5 stars,,0,"Une super dentiste, très professionnelle, calme et qui rassure le patient.
L'assistante est également très agréable, gentille et souriante. Si vous cherchez un dentiste c'est le cabinet qu'il vous faut, je recommande à 100%."
MISCHLER ALEXIA,5 stars,,0,"Je recommande vivement le Dr. Alexia Mischler. Je suis toujours impressionné par la qualité de son travail.Chaque fois que je vais la voir est incroyablement courtoise et cela rend chaque visite agréable. En tant que patient, j'ai toujours eu une expérience positive avec elle."
MISCHLER ALEXIA,5 stars,,0,"Une super dentiste, très aimable, compétente.
J’ai obtenu le rdv très rapidement, l’assistantes sont très aimables, gentilles et souriantes. J'ai toujours très bien été reçu après plusieurs consultations. Mon problème de carie a été solutionné. Je recommande vivement. Bonne continuation."
MISCHLER ALEXIA,5 stars,,0,Très bonne dentiste tout comme son assistante j'y vais régulièrement
MISCHLER ALEXIA,5 stars,,0,Je suis très content d'être passé par ce cabinet dentaire une dentiste et assistante très aimable. Je recommande vivement
MISCHLER ALEXIA,5 stars,,0,"Excellente dentiste, je ne peux que recommander. merci à elle et à l’équipe !!"
MISCHLER ALEXIA,5 stars,,0,
MISCHLER ALEXIA,5 stars,,0,
MISCHLER ALEXIA,5 stars,,0,
MISCHLER ALEXIA,5 stars,,0,
MISCHLER ALEXIA,5 stars,,0,
STEIMLE ERIC,5 stars,,1,"J'ai été recommandé à ce cabinet dentaire par ma belle-famille et, je dois l'avouer, ma première impression était que le dentiste semblait un peu strict. Cependant, cette impression a rapidement changé. En réalité, il est extrêmement professionnel et a une approche directe qui est vraiment pour le bien de ses patients. Il explique clairement les procédures et les soins nécessaires, ce qui m'a apporté une grande tranquillité d'esprit. Je recommande fortement ce cabinet à tous ceux qui cherchent un dentiste compétent et honnête. Un vrai professionnel dans le domaine !"
STEIMLE ERIC,5 stars,,1,"Très bon dentiste. J'ai fait plusieurs soins avec lui, dont des inlay onlay. Parfaitement réalisé, qui tiennent super bien dans le temps et surtout, je n'ai presque pas senti de différence en bouche tellement, le travail est soigneusement fait. Je recommande."
STEIMLE ERIC,5 stars,,1,"Excellent travail réalisé pour notre fille. Elle a retrouvé son sourire, dans tous les sens du terme, après son accident de vélo.
Nous vous remercions pour votre gentillesse quand elle est arrivée en urgence et l'aménagement des rendez-vous pour qu'elle puisse être soignée rapidement."
STEIMLE ERIC,5 stars,,1,"Très bon dentiste

Consultations pour la mise en place d’un implant + couronne avec greffe osseuse en amont (opération délicate). Aucune cicatrice ou séquelle particulière à relever, la dent est indiscernable des autres dents « naturelles ».
Il est aussi possible d’obtenir des rendez-vous rapides pour des douleurs soudaines et intenses par exemple.
Le personnel est attentionné, agréable et conciliant. Je recommande."
STEIMLE ERIC,5 stars,,1,"Avis très favorable, accueil chaleureux, équipe au top.
J'ai du me faire poser un implant , le cadre était conforme à mes attentes, une salle de chirurgie dédiée uniquement à la chirurgie qui est stérile.
Les suites opératoires ont été sans douleurs et à ma grande surprise même un petit coup de fil sympathique pour prendre de mes nouvelles. Et deux mois plus tard enfin la nouvelle dent , superbe technique qui m'a permis de l'avoir en seulement deux heures trente. En prime esthétique parfait .
Je recommande vivement ce cabinet"
STEIMLE ERIC,1 star,,1,"La seule dent que j''ai perdue, après des années de sensibilité à cause de dévitalisation mal faite, est celle du Dr S.  Le inlay, assez moche d'ailleurs, de sa collègue est vite parti, aussi, infecté.  Je ne veux pas mettre une seule étoile mais pour être publiée je dois.  En pensant peut-être aux dents de sagesse au moins réussies..."
STEIMLE ERIC,1 star,,1,"Accueil sympa, infirmière gentille, mais le médecin donne des réponses avant même de vérifier, j’ai à peine ouvert ma bouche il me dit que mes couronnes sont soudées alors que c est pas le cas, et il l’a bien vu en passant le fil dentaire, et qu’elles sont large alors que ce n’est pas le cas non plus, et confirme bien qu’il ne peut rien faire en disant exactement ( je suis démuni). Malgré ça j’insiste pour me faire une radio, et la comme par hasard il change d’avis et voit que peut-être ça vient d’une carie ou les dents de sagesses .... tout ça car j’ai dit au début que mes couronnes ont étés faites à l’etranger.

L’étoile que j’ai mis c est plus pour l'infirmière.

El moufti"
STEIMLE ERIC,5 stars,,1,"Un traitement au top!! des résultats au dela de ce que j'attendais
un véritable professionnel efficace et une assistante gentille ,agréable et acceuillante"
STEIMLE ERIC,5 stars,,1,"Bonjour Docteur,
J’ai réussi à obtenir une consultation dentaire avec vous via Doctolib pour mon fils de 11 ans. Je n’arrive pas à joindre le cabinet. J’aimerais juste m’assurer que vous consulter bien les enfants? Merci pour votre retour. Bien cordialement. Eva Hoff"
STEIMLE ERIC,5 stars,,0,"Très bonnes prestations,avec suivi régulier, sérieux.Cabinet à recommander fortement."
STEIMLE ERIC,5 stars,,0,Excellent dentiste ! Très satisfait depuis de nombreuses années
STEIMLE ERIC,1 star,,0,À fuir!
STEIMLE ERIC,2 stars,,0,bon cabinet
STEIMLE ERIC,2 stars,,0,
STEIMLE ERIC,5 stars,,0,
STEIMLE ERIC,5 stars,,0,
STEIMLE ERIC,5 stars,,0,
STEIMLE ERIC,5 stars,,0,
STEIMLE ERIC,5 stars,,0,
STEIMLE ERIC,1 star,,0,
STEIMLE ERIC,5 stars,,0,
DUPONT CLEMENTINE,1 star,,0,"Je suis allée dans ce cabinet dentaire après avoir lu des avis très positifs, ma visite chez ce dentiste a été une véritable surprise. L’accueil laisse à désirer, peu chaleureuse. Lorsque j'ai commencé à expliquer la raison de mon rendez - vous, j’ai eu l’impression qu’elle était blasée et agacée. Je suis venu pour faire retirer des caries, mais je suis reparti avec un détartrage et mes caries toujours présentes… Je n’ai pas trop compris. Elle était hautaine, peu souriante, limite arrogante. Je déconseille fortement ce cabinet dentaire… Il existe des établissements qui accordent une plus grande importance à l’aspect humain et à la compassion envers leurs patients !"
DUPONT CLEMENTINE,5 stars,,0,Un immense merci au Dr. Dupont et à son assistante pour leur professionnalisme exceptionnel et leur accueil chaleureux. Une expérience dentaire agréable et rassurante. Je recommande vivement cette équipe talentueuse à tous ceux qui recherchent des soins de qualité. Merci encore!
DUPONT CLEMENTINE,5 stars,,0,"Je recommande fortement la docteur Clémentine Dupont. Elle est extrêment patiente, très douce lors des interventions et professionelle. J'y suis allée déjà à plusieurs reprises pour des contrôles ou soins et j'en suis ravie à chaque fois (malgré une grande appréhension des dentistes de ma part) !"
DUPONT CLEMENTINE,5 stars,,0,"Dentiste d'une douceur incroyable ! J'avais une phobie des dentistes mais elle était incroyable , elle m'expliquait tout ce qu'elle faisait ! Et m'a laissé écouté de la musique quand j'ai  stressé. Vraiment incroyable ! J'ai plus peur des dentistes grâce à elle !"
DUPONT CLEMENTINE,5 stars,,0,"J'y suis allé deux fois et ça s'est très bien passé, praticienne d'une douceur exemplaire"
DUPONT CLEMENTINE,5 stars,,0,"Dentiste très professionnelle, douce et à l'écoute. Je recommande vivement !"
DUPONT CLEMENTINE,2 stars,,0,
DUPONT CLEMENTINE,5 stars,,0,
DUPONT CLEMENTINE,5 stars,,0,
DUPONT CLEMENTINE,5 stars,,0,
EHRMANN DENIS,1 star,,0,"Bonjour alors je viens laisser un avis concernant la secrétaire de ce dentiste,une secrétaire qui est très mal poli,n'a aucun respect,les rdv urgent ne sont données que tardivement,pas au sérieux,manque de professionnalisme et n'a aucune connaissance concernant son travail,ensuite lorsque je demande à avoir un rdv d'urgence cela m'est donnée dans 1mois où plus et n'admet pas ses erreurs! Je déconseille fortement !"
EHRMANN DENIS,5 stars,,0,"Un réel professionnalisme et beaucoup de bienveillance, vous pouvez confier vos dents sans craintes. L’accueil est chaleureux et très rapide. Des petites attentions sont également offertes aux enfants pour les féliciter de leur courage et patience !
Je recommande"
EHRMANN DENIS,5 stars,,0,Super dentiste et assistante. Très sympas tous les deux
EHRMANN DENIS,5 stars,,0,"Mes dents ont plaisir à venir chez ce spécialiste , accueil sympa ."
EHRMANN DENIS,5 stars,,0,"Bon praticien, équipe sympathique, professionnelle"
EHRMANN DENIS,5 stars,,0,Super dentiste très doux et sympa
EHRMANN DENIS,5 stars,,0,Je le recommande
EHRMANN DENIS,5 stars,,0,Au top merci Mr Ehrmann
EHRMANN DENIS,5 stars,,0,
EHRMANN DENIS,5 stars,,0,
EHRMANN DENIS,5 stars,,0,
EHRMANN DENIS,5 stars,,0,
EHRMANN DENIS,5 stars,,0,
EHRMANN DENIS,5 stars,,0,
EHRMANN DENIS,5 stars,,0,
EHRMANN DENIS,5 stars,,0,
WENDLING LENA,5 stars,,0,"Extremely positive experience after several consultations with Dr. Léna WENDLING.
Smiling, caring and attentive, she was able to put me at ease immediately.
Her approach is attentive and gentle both during the consultation and during the care.
The entire office team showed courtesy and professionalism from the moment I arrived.
I am delighted to have found such a competent dentist and highly recommend her to anyone looking for quality dental care!"
WENDLING LENA,5 stars,,0,"Après plusieurs demandes auprès de différents dentistes j’ai pu refaire une dent au composite chez Dr Wendling, docteur sympathique et douce. Très satisfaite du résultat."
WENDLING LENA,5 stars,,0,"Ma femme et moi même consultons le docteur Wendling régulièrement. Nous nous déplaçons de Colmar jusqu’à Strasbourg pour consulter cette dentiste. Professionnelle et ayant un tempérament qui mets à l’aise ses patients. Dr Wendling est très douce dans sa matière d’opérer dans votre bouche, toujours souriante et sympathique derrière son masque. Je recommande ce cabinet dentaire, ayant pour ma part fait plusieurs cabinet je vous assure de son professionnalisme et son empathie qui n’est pas toujours le cas chez d’autres confrères. Un remerciement à sa secrétaire qui est toujours aimable à la fois au téléphone et à l’accueil. Une équipe tres bienveillante. A bientôt et continuez ainsi."
